pickup_datetime,Pickup_longitude,Pickup_latitude
6/30/14 19:01,-74.001307,40.74125
5/11/14 13:01,-73.989929,40.748191
8/16/14 15:28,-73.99735,40.744763
6/29/14 17:47,-73.95195,40.769422
9/14/14 5:42,-73.985487,40.727257
5/8/14 19:43,-74.00664,40.706703
4/7/14 9:36,-73.99141,40.750037
6/15/14 17:34,-73.96985,40.76303
5/23/14 16:30,-73.972073,40.749802
4/16/14 20:54,-74.002492,40.755148
8/2/14 23:18,-73.987617,40.723835
8/21/14 20:29,-73.996065,40.723493
6/27/14 9:43,-73.994418,40.751005
6/18/14 14:34,-73.788433,40.647489
9/25/14 2:24,-74.00663,40.74441
6/24/14 23:47,-73.945547,40.774762
7/12/14 1:47,-73.966942,40.757851
5/29/14 14:26,-74.00576,40.740515
4/9/14 12:04,-73.970358,40.783982
5/11/14 15:55,-74.006152,40.734592
9/13/14 20:14,-73.955387,40.774505
6/14/14 19:07,-74.010528,40.709652
6/13/14 18:19,-73.959108,40.768972
7/24/14 20:38,-73.988451,40.742944
