Area,Total Pop,Median HH Inc,Per Capita Inc,White,Afr Amer,Native Amer,Asian Amer,Pac Islander,Other,Bi- Multi-Racial,Hispanic or Latino,Med Age,<5 years,5-17 yrs,18-20 yrs,21-24 yrs,25-34 yrs,35-44 yrs,45-54 yrs,55-59 yrs,60-64 yrs,65-74 yrs,78-84 yrs,85+ yrs,% P16+ in labor force,Total # Homes Owned,Med. Home Value,Tot Housing units,Owner occupied housing units,Renter occupied housing units,households,Family households,Married-couple family households,Single mother households,Nonfamily households,Single Occupancy,Avg HH Size,Avg Family Size,Pop Below Poverty Level,% P25+ HS Grad,% P25-54 BA+
52402,"39,913","47,706","23,656","37,029","1,160",72,792,15,218,627,681,34.0,2893,6728,2319,2512,6144,6323,5110,1658,1357,2463,1751,655,73.8%,10047,"$103,800","17,034","11,328","5,009","16,337","10,058","8,234","1,346","6,279","5,027",2.34,2.97,"38,269",93.8%,35.8%
52403,"24,776","46,361","27,460","22,155","1,557",49,290,7,171,547,465,38.1,1657,4583,791,1034,3178,3771,3700,1246,1004,1751,1455,606,66.8%,6587,"$102,500","10,629","7,345","2,805","10,150","6,497","5,267",931,"3,653","3,046",2.4,3,"24,472",90.6%,36.3%
52404,"32,016","39,840","19,841","29,829",823,113,481,32,185,553,547,33.4,2263,5397,2047,2051,4968,4720,3918,1423,1162,2096,1457,514,72.6%,6994,"$87,700","14,066","9,083","4,334","13,417","8,093","5,983","1,565","5,324","3,941",2.34,2.9,"31,313",86.8%,15.6%
52405,"25,130","45,929","21,012","23,722",513,61,367,17,78,372,321,35.7,1737,4505,919,1341,3750,3965,3379,1145,984,1594,1320,491,72.2%,7055,"$92,800","10,744","7,498","2,721","10,219","6,828","5,376","1,044","3,391","2,695",2.42,2.93,"24,728",90.1%,24.0%
52411,"5,587","80,059","36,304","5,414",30,5,81,0,9,48,50,37.9,423,1319,166,92,497,1142,1113,343,224,185,74,9,75.7%,1680,"$208,300","1,899","1,814",40,"1,854","1,659","1,580",50,195,157,3.01,3.21,"5,529",97.1%,52.2%
52501,"30,595","31,863","16,557","29,321",331,96,218,7,367,255,761,39.0,1843,5220,1573,1525,3506,4407,4104,1526,1344,2702,1994,851,61.4%,7686,"$50,700","13,481","9,381","3,184","12,565","8,219","6,447","1,316","4,346","3,637",2.35,2.88,"29,597",80.9%,15.5%
52530,"1,004","35,809","16,434",994,1,2,3,0,1,3,5,43.4,46,183,32,19,106,146,153,61,53,101,87,17,57.1%,262,"$60,400",451,354,71,425,298,261,28,127,114,2.36,2.86,965,83.4%,7.5%
52531,"5,895","33,936","17,383","5,789",13,24,26,0,9,34,38,39.8,373,1122,199,226,656,791,780,281,258,520,472,217,61.8%,1220,"$54,600","2,662","1,815",579,"2,394","1,581","1,280",211,813,721,2.39,2.97,"5,823",81.1%,14.2%
52533,"1,281","34,167","17,584","1,258",3,2,8,0,2,8,12,38.5,87,241,50,56,148,214,192,53,61,82,71,26,72.1%,205,"$50,100",530,398,97,495,367,329,25,128,107,2.59,3.04,"1,261",86.7%,13.5%
52534,257,"28,173","15,779",252,0,0,0,0,0,5,1,32.4,23,50,10,13,41,31,37,11,11,16,12,2,70.5%,56,"$46,400",105,93,10,103,73,54,13,30,23,2.5,2.89,230,72.2%,3.0%
52535,"1,182","35,595","16,834","1,170",0,2,5,1,0,4,5,42.7,55,206,35,29,119,197,179,73,84,106,76,23,70.8%,199,"$44,800",560,420,79,499,353,318,24,146,119,2.37,2.81,"1,151",86.2%,12.3%
52536,"1,000","34,875","18,681",990,1,2,3,0,0,4,2,39.8,59,159,47,43,119,156,161,52,45,87,58,14,68.4%,161,"$47,200",449,339,71,410,297,250,28,113,92,2.44,2.86,917,81.7%,14.8%
52537,"6,834","36,315","15,916","6,738",6,14,11,0,19,46,48,38.7,466,1349,254,253,734,981,910,337,319,572,425,234,63.2%,1184,"$58,300","2,807","2,063",522,"2,585","1,822","1,601",144,763,667,2.57,3.11,"6,449",81.3%,12.2%
52540,"1,496","31,628","15,588","1,484",3,1,5,2,0,1,2,38.0,90,305,48,50,182,245,210,85,74,114,73,20,71.9%,271,"$49,100",654,456,145,601,420,353,39,181,151,2.49,2.98,"1,481",85.9%,11.4%
52542,407,"26,471","16,745",397,1,2,2,0,2,3,3,40.4,26,78,15,14,50,35,54,24,26,50,23,12,63.8%,86,"$39,200",191,141,29,170,114,96,10,56,48,2.39,2.96,399,77.3%,9.5%
52543,275,"55,469","18,913",271,2,1,0,0,0,1,0,35.4,13,76,7,9,31,63,22,17,13,13,9,2,69.4%,39,"$61,000",98,75,21,96,80,75,2,16,13,2.86,3.18,294,89.1%,15.9%
52544,"8,292","28,506","14,636","8,110",49,11,29,1,28,64,108,40.0,473,1504,313,341,902,1208,1013,418,373,766,656,325,55.2%,1793,"$48,400","4,015","2,417","1,109","3,526","2,222","1,741",350,"1,304","1,142",2.29,2.88,"8,126",80.9%,14.1%
52548,48,"31,250","18,741",46,0,0,1,0,0,1,0,38.5,0,15,2,2,4,8,10,1,2,4,0,0,76.5%,9,"$51,000",23,16,2,18,14,9,3,4,3,2.67,3,46,92.0%,8.0%
52549,755,"28,438","13,154",742,0,0,0,0,2,11,6,37.9,52,142,35,25,87,105,96,46,37,64,49,17,65.3%,183,"$25,500",334,274,29,303,211,175,22,92,80,2.49,3.03,715,78.8%,10.5%
52550,685,"27,500","15,017",670,2,1,1,0,5,6,10,39.9,34,132,20,40,73,104,73,31,32,81,43,22,57.7%,134,"$23,400",323,224,61,285,187,155,17,98,82,2.4,2.94,674,81.2%,9.8%
52551,214,"37,986","17,899",209,0,0,4,0,0,1,0,40.0,17,34,11,14,26,20,28,22,13,12,14,3,78.5%,19,"$31,800",96,76,7,83,64,56,6,19,18,2.58,2.98,144,89.9%,12.8%
52552,897,"26,250","11,384",876,1,2,2,3,0,13,9,37.9,59,192,32,31,95,142,121,65,45,75,32,8,68.0%,82,"$33,800",394,287,51,338,242,215,10,96,78,2.65,3.18,"1,013",69.1%,9.7%
52553,"1,883","36,964","17,927","1,860",3,2,8,0,4,6,10,36.8,130,389,94,74,207,319,267,89,57,149,85,23,64.8%,345,"$61,000",799,545,182,727,513,427,60,214,178,2.59,3.1,"1,805",83.5%,11.7%
52554,"1,351","29,500","15,504","1,328",0,3,1,0,4,15,15,39.4,82,248,34,52,172,194,182,93,69,101,94,30,61.8%,366,"$34,300",612,466,106,572,382,324,39,190,158,2.36,2.92,"1,332",81.9%,7.2%
52555,391,"25,750","13,655",387,1,0,2,0,0,1,2,41.1,20,83,9,11,42,62,55,25,32,26,21,5,73.5%,47,"$40,800",170,133,19,152,118,103,11,34,27,2.57,2.91,408,82.4%,6.0%
52556,"12,434","33,451","20,619","11,836",103,17,259,6,79,134,271,42.3,638,2324,470,498,1175,1673,2869,645,414,766,649,313,67.9%,2392,"$76,600","5,660","3,300","1,871","5,171","3,215","2,595",454,"1,956","1,674",2.28,2.9,"11,797",88.2%,36.5%
52560,572,"29,375","14,238",562,0,1,6,0,0,3,7,41.5,46,84,17,25,66,87,73,39,43,49,26,17,48.4%,39,"$23,100",253,173,52,225,175,154,10,50,41,2.54,2.85,580,72.7%,3.0%
52561,985,"40,089","16,954",972,3,0,1,0,4,5,6,36.7,69,198,37,51,109,149,129,31,41,77,65,29,62.2%,239,"$60,300",412,307,78,385,278,249,21,107,91,2.56,3,977,82.1%,10.9%
52562,64,"38,125","15,973",64,0,0,0,0,0,0,0,45.0,1,11,1,4,6,9,11,1,7,4,5,4,71.7%,27,"$27,900",32,23,5,28,19,17,1,9,6,2.29,2.68,71,72.3%,8.5%
52563,"1,607","35,083","17,312","1,589",2,3,1,0,2,10,11,39.4,100,325,60,53,179,235,214,87,78,136,99,41,64.4%,280,"$39,500",705,485,147,632,465,394,49,167,150,2.52,2.97,"1,647",86.4%,9.7%
52565,"2,080","32,667","16,510","2,058",2,1,5,0,0,14,3,44.4,82,372,60,67,188,290,302,118,114,200,174,113,61.1%,389,"$56,000",988,658,199,857,562,465,66,295,262,2.28,2.85,"1,992",84.6%,15.2%
52566,139,"30,000","12,343",138,0,1,0,0,0,0,1,36.8,2,39,1,5,19,25,24,2,8,10,3,1,70.2%,17,"$68,300",54,45,6,51,42,38,1,9,5,2.73,2.86,129,91.1%,3.3%
52567,588,"35,595","15,494",576,1,2,4,0,0,5,3,37.2,31,124,21,17,85,96,97,30,22,27,35,3,74.0%,134,"$73,300",245,192,45,237,164,144,12,73,60,2.48,3.01,613,90.7%,10.3%
52568,89,"26,875","16,081",87,0,2,0,0,0,0,0,33.8,10,14,5,5,12,11,8,4,3,10,6,1,54.3%,21,"$45,800",37,32,1,33,25,23,2,8,7,2.7,3.2,79,78.3%,3.3%
52569,565,"37,344","17,567",560,0,0,3,0,1,1,0,47.0,30,77,20,17,51,67,87,59,40,74,32,11,51.2%,93,"$47,500",308,207,35,242,175,146,18,67,54,2.33,2.75,499,86.5%,9.9%
52570,988,"27,500","11,985",970,1,3,0,2,1,11,13,33.3,90,238,36,48,95,135,103,32,33,77,69,32,56.9%,161,"$27,600",391,281,66,347,261,229,20,86,74,2.85,3.34,996,70.8%,7.8%
52571,"1,407","31,424","16,417","1,394",3,0,1,0,0,9,4,42.6,74,231,59,64,120,206,200,85,92,148,91,37,61.1%,280,"$46,600",745,488,116,604,431,351,55,173,152,2.33,2.74,"1,392",90.5%,9.8%
52572,"1,133","28,261","14,299","1,117",3,8,1,0,0,4,2,43.0,50,208,49,44,117,146,153,60,66,121,89,30,59.4%,208,"$38,900",554,368,117,485,319,261,37,166,151,2.34,2.93,"1,155",81.1%,8.4%
52573,237,"45,833","16,753",232,1,1,0,0,0,3,0,39.7,13,51,9,3,29,37,29,19,22,13,10,2,58.3%,42,"$36,000",108,78,13,91,67,60,3,24,20,2.6,3.04,272,79.9%,8.7%
52574,"1,049","27,361","13,662","1,043",0,1,0,0,0,5,5,38.7,65,188,41,42,140,156,145,61,55,75,65,16,60.8%,183,"$34,500",490,346,77,423,287,245,22,136,111,2.48,3.01,"1,045",73.9%,9.7%
52576,570,"39,327","16,201",567,0,0,1,0,0,2,0,39.5,27,108,20,21,56,94,78,33,20,65,36,12,66.5%,101,"$62,800",266,195,42,237,169,155,10,68,63,2.41,2.9,582,82.0%,8.3%
52577,"14,910","36,690","18,980","14,375",133,37,174,4,53,134,150,37.5,974,2641,758,813,1794,2105,1993,698,589,1141,1035,369,63.3%,3355,"$69,300","6,544","4,155","1,918","6,073","4,043","3,349",516,"2,030","1,754",2.37,2.91,"14,307",82.7%,19.1%
52580,504,"36,667","19,357",496,0,3,0,0,5,0,9,38.3,28,101,13,22,62,83,70,29,21,36,25,14,62.6%,104,"$55,700",229,158,53,211,150,128,10,61,58,2.39,2.93,438,86.6%,17.5%
52581,339,"31,630","20,533",332,2,1,1,0,0,3,1,46.4,14,54,15,10,28,39,60,30,19,37,27,6,62.0%,64,"$57,500",192,128,19,147,109,95,6,38,36,2.31,2.69,299,85.7%,3.6%
52583,436,"22,917","11,546",431,1,1,0,1,0,2,4,45.2,16,77,12,12,40,60,54,42,36,50,30,7,51.6%,77,"$31,300",292,169,19,188,131,116,6,57,52,2.32,2.8,452,77.6%,5.2%
52584,464,"28,750","13,076",445,8,1,0,1,0,9,0,36.7,28,121,14,12,45,63,66,14,19,43,26,13,63.1%,65,"$37,300",177,139,25,164,124,112,5,40,39,2.83,3.33,532,85.1%,11.3%
52585,"1,019","29,583","14,910","1,006",1,0,0,0,6,6,12,39.7,63,187,39,23,126,153,127,68,49,89,72,23,64.5%,225,"$63,700",448,321,98,419,305,263,29,114,106,2.43,2.88,"1,038",83.8%,12.3%
52586,580,"34,135","17,686",565,1,1,0,0,2,11,7,38.3,41,111,17,24,61,119,86,23,24,41,24,9,53.9%,137,"$54,100",258,180,51,231,165,142,12,66,56,2.51,2.97,598,70.8%,5.9%
52588,375,"21,250","13,392",368,0,4,0,0,0,3,5,40.7,17,68,14,9,36,64,42,25,27,38,27,8,65.2%,71,"$51,900",179,133,28,161,107,97,3,54,47,2.33,2.93,416,85.2%,13.1%
52590,"1,106","27,738","14,767","1,083",0,3,0,0,8,12,17,39.8,59,225,35,33,111,169,127,57,43,105,99,43,57.9%,244,"$25,400",502,342,95,437,303,254,35,134,121,2.45,2.99,"1,055",81.0%,15.8%
52591,"3,186","34,556","17,293","3,158",3,3,15,0,4,3,16,41.2,189,631,101,111,294,455,360,139,158,290,282,176,61.3%,751,"$59,700","1,370",949,312,"1,261",855,729,91,406,362,2.42,2.98,"3,096",84.3%,12.1%
52593,151,"26,500","12,258",146,0,0,2,0,3,0,3,37.4,8,34,5,2,21,24,16,10,10,12,6,3,53.0%,17,"$45,000",65,45,13,58,46,39,4,12,11,2.6,2.98,160,80.4%,15.2%
52594,347,"29,038","13,529",341,0,2,0,0,4,0,4,43.2,14,80,9,8,25,51,63,18,9,45,21,4,59.9%,39,"$72,500",165,122,11,133,107,96,6,26,25,2.61,2.98,346,84.5%,12.5%
52595,324,"32,500","15,143",318,1,1,1,0,3,0,5,29.2,35,63,8,25,55,53,27,6,10,22,16,4,68.0%,72,"$49,200",134,72,55,127,86,72,9,41,33,2.55,3.1,333,85.8%,26.1%
52601,"30,847","35,084","19,545","28,508","1,379",94,194,14,247,411,581,38.5,1987,5547,1253,1413,3686,4448,4401,1617,1294,2469,1981,751,65.5%,8016,"$66,900","13,752","9,176","3,523","12,699","8,287","6,406","1,414","4,412","3,794",2.38,2.94,"30,281",84.7%,16.2%
52619,862,"35,337","14,372",853,3,0,1,0,2,3,7,36.6,62,201,27,28,90,165,113,50,35,55,28,8,63.8%,119,"$69,200",320,257,44,301,237,209,16,64,48,2.86,3.18,845,79.1%,8.0%
52620,781,"34,167","15,648",780,0,0,0,0,0,1,6,38.9,49,147,34,35,84,113,117,38,39,73,39,13,68.9%,136,"$38,800",358,251,76,327,216,177,22,111,96,2.39,2.95,778,81.7%,5.8%
52621,726,"43,889","19,317",716,2,1,0,0,6,1,10,36.6,54,159,30,16,80,158,83,35,23,42,37,9,74.1%,133,"$59,800",286,202,67,269,206,183,15,63,55,2.7,3.12,667,88.9%,19.4%
52623,"1,931","46,889","20,746","1,902",6,1,4,0,8,10,13,40.0,118,350,78,84,197,301,306,119,80,130,113,55,72.6%,388,"$81,300",770,620,110,730,570,493,47,160,139,2.6,2.98,"1,807",90.7%,16.2%
52624,274,"32,083","17,290",269,0,0,0,0,3,2,4,33.0,28,66,1,11,38,40,23,14,13,15,19,6,60.1%,77,"$59,000",106,85,15,100,76,67,8,24,20,2.74,3.14,240,97.6%,6.5%
52625,"2,497","38,750","18,144","2,460",8,7,6,1,3,12,22,41.0,122,502,70,88,227,411,348,139,119,207,182,82,64.0%,544,"$73,800","1,021",767,201,968,724,640,57,244,210,2.51,2.93,"2,490",86.6%,10.5%
52626,"1,388","32,619","19,052","1,372",1,0,3,2,0,10,16,40.1,76,287,54,35,129,215,194,74,67,119,112,26,68.5%,246,"$41,400",617,438,130,568,378,321,32,190,173,2.44,3,"1,352",89.1%,11.6%
52627,"14,001","35,441","18,512","12,818",562,49,74,19,307,172,676,39.9,783,2370,510,659,1562,2288,2157,734,558,1132,878,370,60.4%,3435,"$57,900","6,160","4,099","1,499","5,598","3,627","2,806",609,"1,971","1,720",2.33,2.88,"12,999",85.1%,13.5%
52630,792,"35,536","14,459",782,0,0,3,0,1,6,5,38.7,48,153,27,36,95,108,125,41,37,59,43,20,69.1%,154,"$46,400",348,252,63,315,233,199,22,82,74,2.51,2.94,894,85.2%,16.1%
52631,82,"51,667","20,165",82,0,0,0,0,0,0,0,43.8,5,16,1,1,8,11,20,2,3,6,6,3,84.6%,24,"$81,700",37,32,0,32,29,26,1,3,3,2.56,2.72,79,91.5%,13.6%
52632,"13,823","32,692","17,581","12,960",465,34,65,2,55,242,136,38.5,922,2590,541,590,1578,1960,1947,751,627,1132,867,318,60.5%,3453,"$53,100","6,294","4,107","1,558","5,665","3,714","2,809",703,"1,951","1,711",2.39,2.96,"13,439",79.7%,12.8%
52635,745,"34,167","12,208",743,0,0,2,0,0,0,3,35.9,55,153,17,34,105,125,108,29,27,58,28,6,74.0%,108,"$61,900",297,223,55,278,204,176,18,74,54,2.68,3.05,813,80.8%,6.9%
52637,"2,512","38,893","18,915","2,487",7,1,7,0,1,9,13,39.8,173,469,93,71,295,321,350,124,109,199,210,98,66.3%,611,"$76,800","1,035",804,172,976,678,578,72,298,262,2.45,2.99,"2,408",88.2%,16.2%
52638,751,"38,958","17,490",714,15,0,7,0,8,7,15,37.9,38,173,27,28,85,143,108,28,20,41,38,22,69.2%,145,"$73,000",310,207,65,272,205,149,40,67,48,2.63,2.96,769,89.8%,14.6%
52639,"2,349","39,900","17,517","2,277",26,7,2,0,15,22,27,39.3,105,464,93,100,252,402,345,153,109,156,122,48,58.1%,460,"$70,200",965,723,143,866,626,516,74,240,211,2.48,2.93,"2,185",85.5%,10.5%
52640,"1,460","41,071","18,916","1,433",1,4,6,0,12,4,35,39.0,111,261,40,54,168,231,186,80,63,122,102,42,66.5%,306,"$54,300",615,458,102,560,424,369,42,136,117,2.54,2.91,"1,434",84.2%,13.7%
52641,"12,376","38,366","18,069","11,460",286,30,351,5,74,170,186,36.3,747,2173,570,696,1732,2049,1737,575,453,741,623,280,63.2%,2289,"$85,200","4,888","3,162","1,341","4,503","3,018","2,489",393,"1,485","1,280",2.42,2.99,"10,823",84.8%,17.2%
52644,444,"44,531","14,728",437,1,0,0,2,0,4,0,39.2,24,94,8,13,48,79,57,22,25,37,34,3,72.8%,92,"$60,000",192,135,37,172,138,128,6,34,30,2.58,2.91,535,94.7%,16.8%
52645,"3,120","43,284","19,378","3,069",6,1,16,0,9,19,19,37.9,180,617,98,132,395,456,469,181,143,207,176,66,72.4%,724,"$67,500","1,322",979,249,"1,228",898,766,94,330,283,2.5,2.95,"3,013",90.2%,14.6%
52646,837,"34,342","17,395",832,0,2,2,0,0,1,4,35.0,69,162,33,32,123,100,113,48,42,54,45,16,70.4%,141,"$50,900",370,239,80,319,239,197,31,80,70,2.62,3.05,858,82.2%,11.8%
52647,249,"31,875","13,760",239,2,4,0,0,2,2,5,31.1,22,54,9,16,41,38,17,11,13,12,13,3,77.2%,50,"$48,300",113,69,33,102,73,58,10,29,26,2.44,2.86,234,90.7%,11.6%
52649,951,"40,655","18,171",936,0,2,3,0,1,9,4,40.0,51,186,30,29,110,152,138,62,42,74,59,18,67.3%,178,"$50,700",413,303,85,388,274,228,28,114,99,2.45,2.94,951,85.6%,9.7%
52650,855,"52,250","20,918",850,0,0,0,0,2,3,2,38.8,44,190,41,21,84,141,165,46,40,47,28,8,79.4%,140,"$98,100",320,264,42,306,246,218,16,60,50,2.79,3.13,840,85.2%,17.4%
52651,388,"30,568","13,098",378,0,1,1,0,8,0,11,38.6,25,82,10,13,49,48,47,29,24,31,20,10,61.6%,60,"$40,000",165,127,24,151,109,99,5,42,35,2.57,3.07,356,81.7%,11.2%
52652,86,"46,563","60,576",85,0,0,1,0,0,0,0,56.0,4,7,2,0,9,13,7,7,1,21,8,7,47.4%,28,"$62,500",45,34,8,42,30,29,1,12,12,2.05,2.47,90,100.0%,28.2%
52653,"3,751","38,078","17,616","3,615",4,11,5,3,94,19,289,36.9,264,715,154,170,471,553,488,187,164,295,191,99,66.5%,839,"$70,300","1,717","1,110",306,"1,416","1,035",877,117,381,324,2.59,3.04,"3,773",79.5%,13.9%
52654,"1,691","36,417","15,952","1,659",0,12,8,0,9,3,17,39.6,85,375,60,73,149,270,193,81,74,149,136,46,66.4%,322,"$67,600",675,473,159,632,475,410,47,157,133,2.6,3.02,"1,640",83.6%,12.1%
52655,"4,709","40,889","21,007","4,491",102,6,34,0,23,53,115,40.8,259,760,233,202,488,716,733,311,246,393,282,86,67.6%,1091,"$77,100","2,120","1,516",498,"2,014","1,333","1,059",205,681,586,2.3,2.81,"4,548",88.5%,15.0%
52656,"2,591","44,972","23,154","2,582",0,0,1,0,3,5,15,40.4,155,490,74,74,282,446,402,132,106,210,148,72,65.0%,557,"$82,500","1,078",853,178,"1,031",734,642,67,297,257,2.47,2.97,"2,538",85.5%,10.9%
52658,"1,113","51,466","23,583","1,102",2,2,1,0,4,2,10,41.0,65,204,34,30,119,173,185,96,56,80,64,7,75.4%,311,"$84,000",449,377,48,425,340,299,22,85,75,2.62,2.92,"1,168",89.8%,12.6%
52659,"1,549","37,321","18,674","1,514",7,0,4,0,12,12,28,38.1,91,355,45,48,158,253,178,59,60,125,112,65,64.6%,346,"$63,700",646,443,155,598,404,345,39,194,176,2.52,3.11,"1,502",90.2%,16.3%
52660,238,"40,938","17,837",230,1,0,3,0,1,3,1,38.7,19,49,7,6,19,38,33,10,15,18,16,8,58.5%,40,"$45,500",103,75,16,91,65,59,3,26,22,2.62,3.11,231,86.0%,20.1%
52701,92,"34,375","20,539",87,0,0,0,0,0,5,0,41.0,9,14,1,3,12,15,9,6,4,12,6,1,60.8%,35,"$49,500",43,36,6,42,28,22,3,14,13,2.19,2.71,96,82.4%,4.1%
52720,"1,164","47,571","21,011","1,149",7,1,1,0,1,5,11,39.3,71,220,49,37,124,220,187,73,57,77,43,6,74.4%,214,"$67,500",569,358,90,448,320,280,20,128,105,2.54,3.02,"1,164",84.3%,11.7%
52721,821,"45,865","19,818",811,0,3,1,0,3,3,9,38.0,48,163,27,25,108,131,104,65,36,50,53,11,69.7%,181,"$72,800",338,248,76,324,253,223,18,71,63,2.53,2.89,834,88.6%,11.2%
52722,"33,695","54,786","28,186","32,082",501,69,467,4,219,353,815,38.8,2080,6799,1101,1156,3799,5581,5718,1905,1374,2223,1473,486,69.4%,9319,"$122,100","13,983","10,436","2,941","13,377","9,427","8,038","1,073","3,950","3,411",2.5,3.02,"33,466",92.5%,39.1%
52726,"4,505","62,415","25,794","4,420",8,12,8,0,29,28,79,39.1,233,932,167,123,496,766,866,340,222,225,108,27,77.4%,1269,"$124,500","1,707","1,492",144,"1,636","1,355","1,211",99,281,223,2.75,3.02,"4,439",91.7%,21.4%
52727,457,"46,771","16,885",455,0,2,0,0,0,0,3,38.0,30,113,17,12,35,98,51,23,24,36,15,3,78.9%,67,"$104,900",171,133,33,166,127,115,9,39,32,2.75,3.2,470,95.8%,8.7%
52728,849,"41,833","20,881",810,17,4,1,0,6,11,34,34.3,61,183,27,43,129,127,103,35,34,72,27,8,66.4%,231,"$69,500",327,234,72,306,234,187,29,72,65,2.77,3.15,843,77.8%,3.9%
52729,880,"43,889","17,061",872,0,2,0,0,0,6,9,36.9,49,189,23,23,121,147,124,40,39,62,47,16,73.0%,206,"$74,700",373,292,56,348,260,223,28,88,80,2.53,2.96,888,88.1%,12.9%
52730,"4,715","41,859","19,630","4,618",23,11,9,1,10,43,30,40.5,266,806,190,182,511,737,767,321,266,375,246,48,68.6%,1260,"$80,200","2,134","1,558",437,"1,995","1,381","1,147",176,614,535,2.36,2.86,"4,711",85.8%,10.5%
52731,"1,103","42,188","17,116","1,087",4,1,3,1,0,7,11,37.4,66,224,54,45,120,201,138,46,69,89,43,8,77.2%,156,"$73,600",372,269,86,355,279,240,26,76,63,2.79,3.2,"1,067",83.1%,9.7%
52732,"29,377","34,746","17,372","27,626",900,98,227,4,146,376,480,38.4,1919,5374,1262,1361,3371,4473,3908,1498,1278,2338,1895,700,62.5%,7488,"$61,900","13,009","8,397","3,594","11,991","7,827","6,007","1,354","4,164","3,530",2.38,2.94,"28,735",84.2%,14.8%
52737,199,"29,886","11,046",134,0,0,1,0,61,3,77,35.2,12,49,4,9,25,32,15,14,13,17,5,4,61.7%,42,"$48,800",70,66,3,69,47,36,7,22,21,2.88,3.64,255,67.4%,2.2%
52738,"3,926","40,497","17,184","3,494",16,1,5,0,346,64,"1,019",34.8,288,861,121,167,539,616,478,159,177,267,177,76,66.8%,634,"$71,400","1,554","1,058",361,"1,419","1,042",863,108,377,325,2.73,3.22,"3,781",78.3%,15.7%
52739,781,"40,708","18,079",659,3,1,6,0,103,9,283,32.4,60,188,23,35,119,123,82,32,29,60,21,9,60.6%,124,"$60,900",313,211,60,271,197,155,24,74,53,2.88,3.31,799,75.1%,4.7%
52742,"7,336","46,192","19,378","7,221",13,4,36,3,13,46,58,36.9,502,1565,226,297,842,1205,925,345,319,514,425,171,68.8%,1772,"$93,700","2,981","2,106",749,"2,855","2,017","1,707",234,838,731,2.54,3.08,"7,174",89.3%,18.6%
52745,666,"44,028","16,571",652,4,7,1,0,1,1,1,36.9,53,133,18,25,75,120,90,50,21,53,23,5,73.6%,167,"$103,300",264,200,54,254,191,171,13,63,52,2.62,3.03,676,84.0%,15.8%
52746,934,"46,875","19,923",926,2,0,2,0,1,3,4,37.9,45,211,33,23,110,172,167,55,32,46,37,3,80.6%,235,"$97,900",374,303,37,340,268,242,15,72,57,2.75,3.09,"1,019",89.1%,12.7%
52747,"1,824","42,888","19,106","1,802",2,3,3,1,4,9,14,37.9,113,370,57,71,210,317,198,93,83,156,108,48,70.5%,522,"$91,700",758,544,183,727,515,434,64,212,187,2.49,3,"1,841",84.2%,12.9%
52748,"6,961","52,148","20,878","6,833",25,10,23,0,21,49,100,33.6,494,1716,268,271,891,1284,1021,342,232,264,143,35,79.7%,1692,"$127,300","2,556","1,842",630,"2,472","1,952","1,634",246,520,425,2.81,3.18,"6,946",91.9%,29.9%
52749,782,"58,036","20,518",763,0,1,2,0,16,0,26,34.3,51,169,33,24,125,135,145,41,13,33,12,1,76.4%,230,"$113,500",271,250,14,264,228,197,19,36,22,2.96,3.11,789,85.7%,13.5%
52750,548,"48,269","18,227",543,0,0,0,0,0,5,1,34.9,36,133,13,19,74,92,75,20,31,33,16,6,83.2%,98,"$68,100",210,166,37,203,151,133,9,52,48,2.7,3.19,566,89.6%,13.5%
52751,"1,099","46,071","19,074","1,076",1,0,1,0,0,21,9,37.0,80,226,41,30,141,167,155,70,58,68,40,23,76.4%,277,"$76,700",426,333,77,410,319,278,22,91,80,2.68,3.08,"1,105",89.8%,17.6%
52752,520,"35,250","15,682",486,4,0,6,0,19,5,30,33.0,40,120,26,27,68,85,66,15,18,29,19,7,67.4%,110,"$62,600",199,135,52,187,133,99,26,54,45,2.78,3.23,502,77.3%,5.3%
52753,"4,175","50,332","24,018","4,068",6,8,20,4,25,44,89,39.7,244,806,151,123,469,710,761,277,193,270,143,28,72.1%,1251,"$104,800","1,719","1,360",261,"1,621","1,242","1,062",112,379,310,2.58,2.94,"4,167",91.6%,18.8%
52754,"1,444","46,218","18,024","1,401",3,4,2,0,19,15,66,38.6,89,301,54,42,134,279,201,92,79,98,63,12,71.6%,269,"$82,800",581,451,91,542,415,360,35,127,105,2.66,3.05,"1,437",86.8%,12.5%
52755,"1,832","46,950","18,620","1,808",9,3,1,0,4,7,13,37.7,124,368,53,60,227,303,261,88,66,131,105,46,73.3%,415,"$97,400",749,540,163,703,512,439,41,191,161,2.54,3.02,"1,809",89.2%,16.7%
52756,"2,148","57,946","24,950","2,120",6,4,3,0,1,14,8,37.0,143,484,66,80,229,406,343,124,87,106,61,19,77.0%,502,"$130,800",780,683,65,748,614,543,45,134,111,2.86,3.17,"2,151",86.7%,20.8%
52757,249,"40,694","18,858",247,1,1,0,0,0,0,0,38.9,17,43,8,12,30,49,31,14,9,20,11,5,61.8%,72,"$70,000",106,87,13,100,72,61,5,28,25,2.49,2.96,247,88.0%,7.1%
52758,107,"33,542","16,193",106,0,1,0,0,0,0,0,37.2,5,17,4,7,18,11,19,9,4,7,5,1,68.2%,34,"$66,300",47,33,12,45,33,27,4,12,10,2.38,2.79,103,81.8%,18.2%
52760,617,"37,083","16,430",600,0,0,3,0,2,12,14,40.6,21,123,28,18,55,107,103,52,35,42,29,4,74.5%,126,"$89,400",243,194,38,232,176,157,8,56,39,2.66,3.03,565,85.4%,8.5%
